userId,movieId,rating,timestamp,genres_bin,isNoisy
610,5618,4.0,,00001001000000000101100101111111111,[0]
455,34,4.0,,00000110000000000101101111101000001,[0]
298,70663,2.5,,00000100000010000111100001110000011,[0]
527,30,1.0,,00000110000000000100100101001000001,[0]
560,128360,3.5,,00000000000000010000100000101110000,[0]
221,2985,3.0,,00011111000001100110101111111010001,[0]
105,52281,5.0,,00011101100001100010101111111010001,[0]
480,2572,2.5,,00000100000010000111100001110000011,[0]
28,4378,3.0,,00000110000000000100100101001000001,[0]
122,52319,4.5,,00001010000000010111100101111011101,[0]
323,2803,3.0,,00000110001010100110101111111110011,[0]
89,33679,2.5,,00001100000010000111100101111011111,[0]
585,79132,4.0,,00011111011001101110101111111110011,[0]
209,2959,4.5,,00001110000000100110101111111010001,[0]
36,2359,4.5,,00000100000000000001100001010000010,[0]
177,4995,4.0,,00000010000010000110100001111000001,[0]
68,7254,2.5,,00010011000001100110101111001000001,[0]
177,3798,3.5,,00000010101000000100100001011110011,[0]
206,661,5.0,,00001101001000000111101111111111111,[0]
582,81834,5.0,,00001001011000001111100100111111111,[0]
387,2337,3.5,,00000010000000000100000001001000000,[0]
432,44759,3.0,,00000110001000100100101111001110011,[0]
160,1107,3.5,,00000100000000000001100001010000010,[0]
125,6874,4.5,,00001100000000100010101111111010001,[0]
561,34,2.5,,00000110000000000101101111101000001,[0]
199,44195,4.0,,00000110000000000101100001011000011,[0]
462,345,1.0,,00000110000000000101100001011000011,[0]
414,33493,4.0,,00011001000001000011100100111011101,[0]
232,3949,4.5,,00000010000000000100000001001000000,[0]
292,102123,1.5,,00001100000000000011100101110010011,[0]
64,2450,2.0,,00011101000001000011100101111011111,[0]
62,87430,3.5,,00011001000001000011100100111011101,[0]
580,34150,3.0,,00011001000001000011100100111011101,[0]
181,161,4.0,,00000010000000110100101111001000001,[0]
239,4022,3.5,,00000010000000000100000001001000000,[0]
230,2985,1.0,,00011111000001100110101111111010001,[0]
520,4306,4.0,,00001101000010000111101111111111111,[0]
418,106766,4.5,,00000010000000000100000001001000000,[0]
370,2762,4.5,,00000010101000000100100001011110011,[0]
387,63,2.0,,00000100000000000001100101011000011,[0]
298,165,3.0,,00001100000000100010101111111010001,[0]
288,1350,3.0,,00000000101000100000101110011110011,[0]
105,915,4.0,,00000100000010000111100001110000011,[0]
217,2253,3.0,,00000101000000000101100001110110011,[0]
34,3717,4.5,,00001100000000000010100101111010001,[0]
330,1500,2.5,,00000100000010000111100101111000011,[0]
149,788,4.0,,00010101000011000111100101110110011,[0]
599,5548,2.5,,00000100000000000001100001010000010,[0]
599,1196,5.0,,00011001000001000011100100111011101,[0]
182,5507,3.5,,00001100000000100010101111111010001,[0]
586,106487,3.5,,00011001011001001011100100111011101,[0]
275,4993,4.0,,00001001000000000101100000101111111,[0]
129,1358,0.5,,00000010000000000100000001001000000,[0]
82,6,3.5,,00001100000000100010101111111010001,[0]
380,32019,3.0,,00000100001000000111100111011101011,[0]
381,2294,3.0,,00001101000000000101101111111111111,[0]
334,1240,3.5,,00011001000001100010101110111010001,[0]
258,72641,3.0,,00000010000000000100000001001000000,[0]
489,7153,4.0,,00001011000000000111100101111111111,[0]
513,150,4.5,,00001010011000001101100001101011101,[0]
105,147196,5.0,,00000100000010000111100001110000011,[0]
68,6711,5.0,,00000110000010000111100001111000011,[0]
436,532,3.0,,00000100100000000001100101011000011,[0]
425,1387,3.0,,00001000100000000010000100111010001,[0]
435,3578,4.5,,00001010000000000111100101111011101,[0]
458,39,4.0,,00000100000010000111100001110000011,[0]
260,4027,4.0,,00001100000000000001100101111011111,[0]
292,1307,3.0,,00000100000010000111100001110000011,[0]
414,6323,3.5,,00000100101000100000101111011110011,[0]
105,5373,4.0,,00000010000010010110100001111000001,[0]
469,2132,4.0,,00000010000000000100000001001000000,[0]
344,111443,3.0,,00000100000000000001100001010000010,[0]
560,109313,4.0,,00000100000000000001100001010000010,[0]
249,93831,4.0,,00000100000000000001100001010000010,[0]
352,1213,3.5,,00000110000000000100100101001000001,[0]
232,52328,3.0,,00011011000001100111101111101011101,[0]
42,4008,4.0,,00000010000000010100000001001000001,[0]
240,344,5.0,,00000100000000000001100001010000010,[0]
434,1517,4.0,,00001100000000000011100101111011111,[0]
474,4022,3.5,,00000010000000000100000001001000000,[0]
317,4306,4.0,,00001101000010000111101111111111111,[0]
602,861,4.0,,00001100000000100011101111111010011,[0]
561,49272,3.0,,00001000000000100011101110111011101,[0]
599,3108,3.0,,00000111000010000111100001111110011,[0]
324,3884,2.0,,00000100000000000001100001010000010,[0]
256,4018,4.0,,00000100000010000111100001110000011,[0]
68,3552,4.0,,00000100000000000001100001010000010,[0]
610,3681,5.0,,00001010000000110110101111111110001,[0]
182,1747,3.5,,00000100000000000001100001010000010,[0]
108,3072,3.0,,00000100000010000111100001110000011,[0]
318,3751,3.5,,00001100000000000101101111111010011,[0]
199,2006,3.0,,00001100000010000111100101110010011,[0]
217,720,4.0,,00001100000000000101100101111011111,[0]
354,1233,4.0,,00001010000000010110000101111010001,[0]
414,7150,3.0,,00000100000000000001100001010000010,[0]
51,70,5.0,,00001100100000100011101111111010011,[0]
477,432,3.0,,00001100000000010001100001111111111,[0]
555,356,5.0,,00000110000010010111100001111000011,[0]
91,1917,2.5,,00011001000011100110101111111010001,[0]
448,79185,1.0,,00001100000010000111100101110010011,[0]
307,186,0.5,,00000100000010000111100001110000011,[0]
599,3863,2.5,,00000010100000100100101111011000001,[0]
305,2115,1.0,,00001001000000000111100100111111111,[0]
201,2080,4.0,,00001100000010000111101111111010011,[0]
436,34,5.0,,00000110000000000101101111101000001,[0]
606,46965,1.0,,00001100100000100011101111111010011,[0]
599,704,0.5,,00001000000000000011100100111011101,[0]
328,1302,0.5,,00000111000000000101101111101110011,[0]
19,65,2.0,,00000100000000000001100001010000010,[0]
294,1615,2.0,,00001010000000000101100001101011101,[0]
428,3081,4.0,,00000001101010000110100001111110011,[0]
226,2273,3.5,,00001100000000100011101111111010011,[0]
373,362,1.0,,00001100000010000111101111111011101,[0]
7,4223,2.0,,00000010000000010100000001001000001,[0]
132,7022,3.5,,00001010100000100110101111111010001,[0]
538,671,5.0,,00010101000001000011100101010000011,[0]
58,19,1.0,,00000100000000000001100001010000010,[0]
187,4967,4.5,,00000010000000010100000001001000001,[0]
318,6440,3.5,,00000010000000100100101111001000001,[0]
318,2467,3.5,,00000110001000100100101111001110011,[0]
140,4963,3.0,,00000100000000100000101111001000001,[0]
21,7573,5.0,,00001000000000100011101110111011101,[0]
573,4718,4.5,,00000100000000000001100001010000010,[0]
284,223,5.0,,00000100000000000001100001010000010,[0]
436,587,4.0,,00000111000010100111101111111110011,[0]
610,912,3.5,,00000010000010000110100001111000001,[0]
474,1350,4.0,,00000000101000100000101110011110011,[0]
474,4815,3.0,,00000010000000000100000001001000000,[0]
501,661,1.0,,00001101001000000111101111111111111,[0]
279,7153,4.0,,00001011000000000111100101111111111,[0]
414,7165,3.0,,00000010001000000110000111001101001,[0]
553,1213,5.0,,00000110000000000100100101001000001,[0]
300,5995,4.5,,00000010000000010100000001001000001,[0]
474,7013,4.5,,00010011000100100100101111011000001,[0]
308,1246,5.0,,00000010000000000100000001001000000,[0]
227,150,4.0,,00001010011000001101100001101011101,[0]
398,32,5.0,,00010001001001100010101110001110011,[0]
438,5804,2.5,,00000101000010000111101111111110011,[0]
387,8972,3.5,,00001010001000100111101111111111111,[0]
414,45666,2.5,,00000100000000000001100001010000010,[0]
597,780,1.0,,00011001000001100011101110111011101,[0]
270,736,4.0,,00001000000010100111101111111011101,[0]
298,4447,1.0,,00000100000010000111100001110000011,[0]
419,57368,4.0,,00011001001001100010101110111110011,[0]
42,3253,4.0,,00000100000000000001100001010000010,[0]
569,377,5.0,,00001000000010100110101111111010001,[0]
24,2115,4.0,,00001001000000000111100100111111111,[0]
212,168366,4.0,,00000001000010000110100001110110011,[0]
495,1499,2.5,,00001000000000100011101110111011101,[0]
603,3783,4.0,,00000110000000000100100101001000001,[0]
107,434,3.0,,00001000000000100011101110111011101,[0]
286,6373,3.0,,00000111000010000111100001111110011,[0]
368,1127,4.0,,00011001000001100011101110111011101,[0]
233,1089,2.5,,00000100001000100000101111001110011,[0]
600,1296,1.5,,00000010000010000110100001111000001,[0]
474,2797,4.0,,00000111000010000111100001111110011,[0]
210,122924,4.0,,00011001000001000111100100111111111,[0]
410,3468,5.0,,00000010000000000100000001001000000,[0]
509,74677,4.0,,00000010000000000110100001111011010,[0]
274,2498,2.0,,00010101000001000011100101010000011,[0]
387,1273,4.0,,00010111000100000101100111011000011,[0]
564,35836,3.5,,00000100000010000111100001110000011,[0]
192,317,3.0,,00000111000000000101100001111110011,[0]
396,1320,0.5,,00011001100001100010101110111010001,[0]
528,33794,4.5,,00001100011000001010100101111010001,[0]
235,10,2.0,,00001000000000100011101110111011101,[0]
290,3007,4.0,,00000010000000000110100001111011010,[0]
288,30810,4.5,,00001101000000000101100001111111111,[0]
274,3969,3.5,,00000010000000000100000001001000000,[0]
380,4148,3.0,,00000000100000100000101110011000001,[0]
347,587,4.0,,00000111000010100111101111111110011,[0]
562,1240,5.0,,00011001000001100010101110111010001,[0]
479,2367,2.0,,00011001000011100111101111111111111,[0]
391,912,5.0,,00000010000010000110100001111000001,[0]
610,4718,3.5,,00000100000000000001100001010000010,[0]
217,748,3.0,,00011001000001100010101110111010001,[0]
410,3925,5.0,,00000110000000000101100001011000011,[0]
93,318,4.0,,00000110000000000100100101001000001,[0]
104,80584,4.0,,00000110000010000111100001111000011,[0]
66,18,4.0,,00000100000000000001100001010000010,[0]
587,1135,4.0,,00000100000000000001100001010000010,[0]
520,61240,2.0,,00000011100010000110100001111110011,[0]
71,802,5.0,,00000010000010000110100001111000001,[0]
91,2529,4.0,,00011011000001000110000101111010001,[0]
149,1334,4.0,,00010001100001000010000100011000001,[0]
368,1686,3.0,,00000100000000100000101111001000001,[0]
573,4816,5.0,,00000100000000000001100001010000010,[0]
493,592,4.0,,00001100000000100010101111111010001,[0]
111,55872,3.0,,00000010001000000110000111001101001,[0]
599,3937,1.5,,00010001000001100010101110001000001,[0]
567,3266,5.0,,00000110000000100101101111011000011,[0]
492,832,5.0,,00000100000000100000101111001000001,[0]
200,48738,4.0,,00000010000000100100101111001000001,[0]
487,2571,3.0,,00011001000001100010101110111010001,[0]
182,1391,4.0,,00011101000001000011100101110010011,[0]
309,318,4.0,,00000110000000000100100101001000001,[0]
382,98809,4.5,,00001001011000001101100000101111111,[0]
391,2080,5.0,,00001100000010000111101111111010011,[0]
483,56251,5.0,,00011101000001000111100101110010011,[0]
377,5049,4.0,,00001110000000000111100101111010011,[0]
23,334,4.0,,00000010000000000100000001001000000,[0]
567,97836,1.5,,00001100000000000011100101110010011,[0]
438,49272,4.0,,00001000000000100011101110111011101,[0]
262,515,5.0,,00000010000010000110100001111000001,[0]
559,432,3.0,,00001100000000010001100001111111111,[0]
480,19,1.5,,00000100000000000001100001010000010,[0]
564,49286,3.0,,00000100000010000111100001110000011,[0]
429,300,4.0,,00000010000000000100000001001000000,[0]
351,5608,4.0,,00000010000000100100101111001000001,[0]
603,4056,4.0,,00000110001000100100101111001110011,[0]
380,1982,5.0,,00000000100000000000000000011000000,[0]
417,1198,2.5,,00001000000000000011100100111011101,[0]
10,1247,3.0,,00000110000010000111100001111000011,[0]
16,593,3.0,,00000100100000100000101111011000001,[0]
189,3578,4.0,,00001010000000000111100101111011101,[0]
198,1172,5.0,,00000010000000000100000001001000000,[0]
305,3527,4.0,,00011001000001100010101110111010001,[0]
337,1210,5.0,,00011001000001000011100100111011101,[0]
18,122892,3.5,,00011001000001000011100100111011101,[0]
135,367,4.0,,00001101000000000111100101111110011,[0]
265,1214,2.0,,00010001100001000010000100011000001,[0]
600,1029,3.5,,00001110001000000111101111111111001,[0]
68,6297,3.5,,00001100001000000001101111111111111,[0]
292,253,1.5,,00000010100000000100000001011000001,[0]
279,115569,4.5,,00000110000000100100101111001000001,[0]
334,4235,3.5,,00000010000000100100101111001000001,[0]
167,4369,1.0,,00001100000000100010101111111010001,[0]
381,4370,3.0,,00011011000001000111100101101011101,[0]
292,296,3.0,,00000110000000100101101111011000011,[0]
205,88125,4.0,,00001011011000001111100101111111111,[0]
434,48774,5.0,,00011011000001100111101111111011101,[0]
305,8985,4.0,,00001001100000100110101110111110011,[0]
610,69275,4.0,,00001100100000000011100101111011111,[0]
534,67197,3.5,,00011011001001100110101111111110011,[0]
42,3255,3.0,,00000110000000000101100001011000011,[0]
139,48780,2.5,,00010011001001100110101111001110011,[0]
414,43917,3.5,,00001010000010000111100101111011101,[0]
564,1968,4.0,,00000110000000000101100001011000011,[0]
579,3114,5.0,,00001101000000000101101111111111111,[0]
41,597,3.0,,00000100000010000111100001110000011,[0]
567,26743,2.5,,00001010000000000100000101111010001,[0]
369,2706,3.5,,00000100000010000111100001110000011,[0]
125,858,4.5,,00000110000000000100100101001000001,[0]
288,2867,3.0,,00000100100000100001101111011000011,[0]
517,3599,1.0,,00000100001000000111100111010101011,[0]
391,1196,5.0,,00011001000001000011100100111011101,[0]
600,2606,2.0,,00000100100000000001100001011000011,[0]
45,2329,5.0,,00000110000000000100100101001000001,[0]
414,54259,3.5,,00001101000010000111100001111111111,[0]
10,49286,5.0,,00000100000010000111100001110000011,[0]
216,2788,3.0,,00000100000000000001100001010000010,[0]
513,110,4.0,,00001010000000010110000101111010001,[0]
141,109374,5.0,,00000110000000000101100001011000011,[0]
140,1090,4.0,,00000010000000010100000001001000001,[0]
241,3910,5.0,,00000010001000000110000111001101001,[0]
391,3000,4.0,,00001011000000000111100101111111111,[0]
103,77561,0.5,,00011001011001101011101110111011101,[0]
249,46723,4.0,,00000010000000100100101111001000001,[0]
239,4776,4.0,,00000110000000100100101111001000001,[0]
599,5903,2.5,,00011001000001100010101110111010001,[0]
592,303,3.0,,00001000000000110010101110111110001,[0]
36,1892,3.5,,00000000000000100000101110001000000,[0]
247,5989,3.5,,00000110000000000100100101001000001,[0]
414,1101,5.0,,00001000000010000110100101110010001,[0]
274,3968,3.5,,00000100000000000001100001010000010,[0]
372,1390,4.0,,00000100000000000001100001010000010,[0]
499,4642,5.0,,00000110001000000111100111011101011,[0]
462,148626,3.5,,00000010000000000100000001001000000,[0]
332,3470,4.0,,00001010000000000101100001101011101,[0]
605,1367,3.0,,00001100000000000001101111111011111,[0]
490,54272,3.0,,00001100000000000101100101110010011,[0]
274,968,3.0,,00010001100001100010101110011000001,[0]
571,2288,2.0,,00011001100001100010101110111010001,[0]
599,1015,1.5,,00001110000000000101101111101011101,[0]
247,2329,3.0,,00000110000000000100100101001000001,[0]
307,32031,2.5,,00011101011001001111101111111111111,[0]
247,40815,2.0,,00001001011000101101101110101111111,[0]
477,1193,4.5,,00000010000000000100000001001000000,[0]
274,6464,3.5,,00000100000000000001101111111000011,[0]
222,102686,3.5,,00000100000000000001100001010000010,[0]
590,4262,4.5,,00001110000000000110100101111010001,[0]
105,111622,4.0,,00000100000010000111100001110000011,[0]
289,16,4.5,,00000110000000000100100101001000001,[0]
169,1777,4.0,,00000100000010000111100001110000011,[0]
414,2513,2.0,,00000000100000000000000000011000000,[0]
409,3813,4.0,,00000010000000000100000001001000000,[0]
462,179813,4.0,,00000010000000000100000001001000000,[0]
389,32,4.0,,00010001001001100010101110001110011,[0]
414,3070,4.0,,00011101000001000011100101111011111,[0]
220,223,5.0,,00000100000000000001100001010000010,[0]
133,377,3.0,,00001000000010100110101111111010001,[0]
605,56171,3.0,,00001101000000000101101110101111111,[0]
436,485,3.0,,00001101000000000111100101111111111,[0]
249,4489,3.5,,00000100000010000111100001110000011,[0]
169,3421,4.0,,00000100000000000001100001010000010,[0]
4,3897,4.0,,00000010000000000100000001001000000,[0]
73,2706,3.5,,00000100000010000111100001110000011,[0]
380,3979,2.5,,00000100000000000001100001010000010,[0]
387,1025,3.0,,00001101001000000111101111111111011,[0]
368,3173,3.0,,00000010000000000100000001001000000,[0]
42,1722,5.0,,00001000000000100011101110111011101,[0]
186,1307,3.0,,00000100000010000111100001110000011,[0]
361,53125,4.0,,00001101000000000111100101111111111,[0]
391,3256,3.0,,00001110000000100110101111111010001,[0]
603,426,4.0,,00010001100001100010101110011000001,[0]
469,1858,2.0,,00001100000000000011100101110010011,[0]
381,1073,4.0,,00000101001000000111101111111111011,[0]
599,4155,2.5,,00000010000010000110100001111000001,[0]
140,1028,4.0,,00000101001000000111101111111111011,[0]
610,8783,3.0,,00000010001000100100101111001110011,[0]
387,51255,3.5,,00001100001000000011100101111110011,[0]
222,3273,3.0,,00000100101000100001101111011110011,[0]
266,135,1.0,,00000100000000000001100001010000010,[0]
482,6787,3.5,,00000010000000100100101111001000001,[0]
527,3016,4.0,,00000000100000000000000000011000000,[0]
57,588,4.0,,00001100001000000111101111111111111,[0]
95,541,5.0,,00011001000001100010101110111010001,[0]
380,51662,4.0,,00001001011000011110000100111110011,[0]
95,3019,5.0,,00000110000000000100100101001000001,[0]
514,2144,3.0,,00000100000010000111100001110000011,[0]
469,1261,4.0,,00001101100000000111100101111110011,[0]
163,1614,3.0,,00000100000000000001100001010000010,[0]
468,160,2.0,,00011001001001000011100100111111111,[0]
608,6820,3.5,,00000010100000100100101111011000001,[0]
148,5618,3.0,,00001001000000000101100101111111111,[0]
4,215,5.0,,00000010000010000110100001111000001,[0]
105,86066,4.0,,00000100000000000001100001010000010,[0]
249,1408,4.0,,00001000000010010110100101111110001,[0]
111,94953,4.5,,00000100000000000001100001010000010,[0]
84,17,5.0,,00000010000010000110100001111000001,[0]
452,3633,3.0,,00001000000010100111101111111011101,[0]
91,2395,1.0,,00000110000000000101100001011000011,[0]
541,165,3.0,,00001100000000100010101111111010001,[0]
139,45722,2.5,,00001001000000000111100100111111111,[0]
441,122886,4.5,,00011001011001001111100100111111111,[0]
307,40581,2.5,,00000100000010000111100001110000011,[0]
119,84392,4.0,,00000110000000100100101111001000001,[0]
249,3686,3.0,,00010001100001100010101110011000001,[0]
68,1584,2.5,,00010011000001000110000101001000001,[0]
66,1862,1.0,,00010001100001000010000100011000001,[0]
570,48738,3.5,,00000010000000100100101111001000001,[0]
551,2000,4.0,,00001110000000000111100101111010011,[0]
68,49274,3.0,,00001100011000001101101111111011111,[0]
314,163,3.0,,00001000000010010110100101111110001,[0]
543,4226,5.0,,00000000001000100000101110001110011,[0]
307,3535,5.0,,00000100101000100000101111011110011,[0]
414,86332,3.0,,00001011011000001111100101111111111,[0]
356,64957,3.0,,00000011001010000110100001111110011,[0]
422,4190,4.0,,00000010000000000100000001001000000,[0]
367,1028,5.0,,00000101001000000111101111111111011,[0]
220,5464,4.5,,00000110000000000100100101001000001,[0]
243,588,3.0,,00001100001000000111101111111111111,[0]
448,3707,2.0,,00000010000010000110100001111000001,[0]
414,5993,4.0,,00000010000000000100000001001000000,[0]
427,5400,2.0,,00000010000000100100101111001000001,[0]
427,1247,3.5,,00000110000010000111100001111000011,[0]
275,1179,5.0,,00010111000100000100100111011000001,[0]
223,2144,4.0,,00000100000010000111100001110000011,[0]
177,1333,4.0,,00000000100000100000101110011000001,[0]
51,1500,5.0,,00000100000010000111100101111000011,[0]
412,34,5.0,,00000110000000000101101111101000001,[0]
135,292,4.0,,00011011000001100110101111111010001,[0]
23,923,4.0,,00000010001000000100100001001110011,[0]
91,608,3.5,,00000110000000100101101111011000011,[0]
597,357,5.0,,00000100000010000111100001110000011,[0]
247,136864,2.5,,00011001000001000111100100111111111,[0]
361,4246,3.5,,00000110000010000111100001111000011,[0]
448,85881,3.5,,00000110000000000101100001011000011,[0]
474,47465,3.5,,00000011000000100100101111101110011,[0]
598,130490,5.0,,00011001000001100010101110111010001,[0]
489,45447,3.5,,00000010001000100100101111001110011,[0]
469,1320,3.0,,00011001100001100010101110111010001,[0]
599,1036,4.0,,00001100000000100010101111111010001,[0]
91,3727,4.5,,00000000100000010000100000111110001,[0]
590,196,2.5,,00010001100001000010000100011000001,[0]
587,587,5.0,,00000111000010100111101111111110011,[0]
380,6534,3.0,,00011001000001000011100100111011101,[0]
147,543,2.5,,00000100000010100111101111111000011,[0]
28,38886,2.0,,00000110000000000101100001011000011,[0]
6,510,3.0,,00000010000000000100000001001000000,[0]
177,83132,2.5,,00001101000000000101101111111110011,[0]
313,1291,4.0,,00001000000000000011100100111011101,[0]
105,122904,4.0,,00011101000001000011100101111011111,[0]
368,3256,3.0,,00001110000000100110101111111010001,[0]
160,296,5.0,,00000110000000100101101111011000011,[0]
318,2952,3.0,,00000110000000100100101111001000001,[0]
112,1,3.0,,00001101000000000101101111111111111,[0]
104,33004,4.0,,00011101000001000011100101111011111,[0]
68,49772,2.5,,00000010000010000110100001111000001,[0]
34,27801,5.0,,00001000000000100010101110111010001,[0]
577,1270,5.0,,00011101000001000011100101111011111,[0]
376,33794,4.0,,00001100011000001010100101111010001,[0]
321,736,4.0,,00001000000010100111101111111011101,[0]
103,953,4.0,,00000111000010000111101111111110011,[0]
599,3252,4.0,,00000010000000000100000001001000000,[0]
601,5971,4.5,,00001111000000000101101111111110011,[0]
562,44974,5.0,,00000010000000100100101111001000001,[0]
492,736,4.0,,00001000000010100111101111111011101,[0]
10,66203,3.5,,00000110000010000111100001111000011,[0]
102,158,3.0,,00001100000000000001101110101011101,[0]
274,5363,2.5,,00000100000000000001100001010000010,[0]
177,4069,4.0,,00000100000010000111100001110000011,[0]
232,2021,3.5,,00011001000001000011100100101011101,[0]
283,587,2.0,,00000111000010100111101111111110011,[0]
474,1022,4.0,,00001101001010000111101111111111011,[0]
28,54503,3.5,,00000100000000000001100001010000010,[0]
527,969,4.0,,00001100000010010111100001111011111,[0]
370,4878,4.0,,00010011001001100110101111001110011,[0]
287,2747,3.0,,00000100100000000001100001011000011,[0]
411,480,5.0,,00011001000001100011101110111011101,[0]
400,858,5.0,,00000110000000000100100101001000001,[0]
609,731,4.0,,00000100000000100000101111001000001,[0]
348,750,4.5,,00000100000000010101100001011000011,[0]
607,1240,5.0,,00011001000001100010101110111010001,[0]
600,172,2.0,,00011001000001100010101110111010001,[0]
564,2706,4.0,,00000100000010000111100001110000011,[0]
1,1029,5.0,,00001110001000000111101111111111001,[0]
380,8866,3.0,,00000100000010000111100001110000011,[0]
71,801,4.0,,00000100000000000001101111111000011,[0]
599,88593,2.5,,00000110000000100100101111001000001,[0]
446,589,5.0,,00011001000001000010000100110010001,[0]
509,1682,4.0,,00010111000001000111100101011000011,[0]
507,34,5.0,,00000110000000000101101111101000001,[0]
260,1288,5.0,,00000100000000000001100001010000010,[0]
599,2572,3.0,,00000100000010000111100001110000011,[0]
385,1196,5.0,,00011001000001000011100100111011101,[0]
369,6296,3.0,,00000100001000000111100111010101011,[0]
555,2375,4.0,,00000100000000000001100001010000010,[0]
414,3684,3.0,,00000010000010000110100001111000001,[0]
90,1116,4.0,,00000010000000000100000001001000000,[0]
249,1527,4.0,,00011101000001000011100101111011111,[0]
479,2683,5.0,,00001100000000000011100101111011111,[0]
63,3421,2.5,,00000100000000000001100001010000010,[0]
603,1922,4.0,,00000010000000000100000001001000000,[0]
223,47,3.0,,00000000001000100000101110001110011,[0]
68,541,2.0,,00011001000001100010101110111010001,[0]
600,1608,2.5,,00001000000000100010101110111010001,[0]
603,2110,4.0,,00000100000000100001101111011000011,[0]
610,156371,5.0,,00000100000000000001100001010000010,[0]
474,2915,2.0,,00000100000000000001100001010000010,[0]
140,44709,4.0,,00000010000000000100000001001000000,[0]
414,1060,5.0,,00000110000000000101100001011000011,[0]
105,134252,4.5,,00000111000000000101100001111110011,[0]
356,63082,4.0,,00000110000010000110100101111000001,[0]
249,46965,3.0,,00001100100000100011101111111010011,[0]
414,33794,4.5,,00001100011000001010100101111010001,[0]
489,2617,2.5,,00001101100000100111101111111111111,[0]
448,7143,4.0,,00001010000000010111100101111011101,[0]
608,4448,4.5,,00001010000000000110000101111010001,[0]
143,2144,5.0,,00000100000010000111100001110000011,[0]
41,122904,0.5,,00011101000001000011100101111011111,[0]
462,44555,4.5,,00000010000010100110101111111000001,[0]
606,2174,4.0,,00000101000000000101100001110110011,[0]
27,2478,5.0,,00000100000000010001100001111110011,[0]
240,169,3.0,,00001110000000000101101111101011101,[0]
462,6001,3.5,,00000110000000000101100001011000011,[0]
480,1203,5.0,,00000010000000000100000001001000000,[0]
182,4262,4.0,,00001110000000000110100101111010001,[0]
95,176,4.0,,00000100000000000001100001010000010,[0]
380,49651,5.0,,00001010000000000110000101111010001,[0]
477,6863,3.5,,00000100001000000111100111010101011,[0]
307,8910,3.5,,00000100000000000001100001010000010,[0]
453,3979,2.0,,00000100000000000001100001010000010,[0]
415,608,4.5,,00000110000000100101101111011000011,[0]
19,353,5.0,,00001101000000100110101111111110011,[0]
605,1197,5.0,,00001101000010000111100101111111111,[0]
448,77191,2.5,,00000100000000000001100001010000010,[0]
551,110,3.5,,00001010000000010110000101111010001,[0]
294,2013,2.0,,00001010000000000111100101111011101,[0]
202,1641,4.0,,00000110000000000101100001011000011,[0]
535,2683,1.0,,00001100000000000011100101111011111,[0]
105,1233,4.0,,00001010000000010110000101111010001,[0]
160,1035,2.0,,00000000001010000110100111110101001,[0]
136,317,3.0,,00000111000000000101100001111110011,[0]
384,4333,4.0,,00000100000000000001100101011000011,[0]
414,69122,4.0,,00000100000000000001100101011000011,[0]
68,1198,5.0,,00001000000000000011100100111011101,[0]
328,4973,4.5,,00000100000010000111100001110000011,[0]
46,349,3.0,,00001110000000100110101111111010001,[0]
300,318,4.0,,00000110000000000100100101001000001,[0]
243,356,4.0,,00000110000010010111100001111000011,[0]
398,59387,5.0,,00001011000000000101100001101111111,[0]
339,90531,3.5,,00000010000000000100000001001000000,[0]
414,6542,3.5,,00000110000000010101100001011000011,[0]
232,7153,4.0,,00001011000000000111100101111111111,[0]
274,2328,4.5,,00000000100000010000100000111110001,[0]
135,3996,5.0,,00001010000010000110100101111010001,[0]
109,223,3.0,,00000100000000000001100001010000010,[0]
603,2844,4.0,,00000010001000000100100001001110011,[0]
182,1270,3.0,,00011101000001000011100101111011111,[0]
6,145,4.0,,00001110000000100111101111111010011,[0]
480,1923,4.0,,00000100000010000111100001110000011,[0]
503,480,3.5,,00011001000001100011101110111011101,[0]
434,2699,2.5,,00000100100000000001100001011000011,[0]
275,2824,5.0,,00000010000000000110100001111011011,[0]
164,592,3.0,,00001100000000100010101111111010001,[0]
58,234,4.0,,00000100000000000001100001010000010,[0]
276,480,5.0,,00011001000001100011101110111011101,[0]
45,2763,4.0,,00001000001000000010100100111110011,[0]
456,65,2.0,,00000100000000000001100001010000010,[0]
606,172,3.0,,00011001000001100010101110111010001,[0]
156,541,4.0,,00011001000001100010101110111010001,[0]
209,51255,4.5,,00001100001000000011100101111110011,[0]
178,2231,4.5,,00000010000000000100000001001000000,[0]
139,53000,1.5,,00010001100001100010101110011000001,[0]
188,2918,5.0,,00000100000000000001100001010000010,[0]
307,2504,2.0,,00000110000000000101100001011000011,[0]
215,1291,3.5,,00001000000000000011100100111011101,[0]
274,65126,3.5,,00000110000000000101100001011000011,[0]
87,1345,3.5,,00000011100000100100101111111110011,[0]
279,1222,4.0,,00000010000000010100000001001000001,[0]
294,2518,2.0,,00000100000000000001100001010000010,[0]
325,223,3.0,,00000100000000000001100001010000010,[0]
109,514,3.0,,00000100000000000001100001010000010,[0]
219,31696,3.0,,00001001100000100110101110111110011,[0]
84,236,3.0,,00001100000010000111100101110010011,[0]
91,3704,3.5,,00011001000001000011100100111011101,[0]
51,3070,5.0,,00011101000001000011100101111011111,[0]
474,25750,4.0,,00000101000010000111100001110110011,[0]
186,1196,5.0,,00011001000001000011100100111011101,[0]
425,485,3.0,,00001101000000000111100101111111111,[0]
89,94503,4.5,,00000100000010000111100001110000011,[0]
